Id,SalePrice
1461,115057.2136787009
1462,157875.59899130068
1463,178888.33038943997
1464,193348.8428867868
1465,200853.74946893423
1466,168825.04904143058
1467,173919.66182825898
1468,162025.70013141783
1469,194645.02165985756
1470,117304.2870852488
1471,193165.78017765164
1472,95432.83124457423
1473,94487.28442556578
1474,145645.86420790272
1475,110466.1418499531
1476,358251.62831116037
1477,257900.8592063433
1478,289838.16246570705
1479,286952.59678978997
1480,460582.9252556186
1481,328594.9913850679
1482,218686.84202214415
1483,178600.21265698955
1484,165136.52519018546
1485,195783.8153839081
1486,194536.61631413145
1487,327089.89953006356
1488,234519.8658602686
1489,196076.8571043595
1490,233768.1195921323
1491,198359.73265586136
1492,92620.61265949023
1493,190231.7164863993
1494,296848.51621404884
1495,290874.22297951067
1496,233485.0065257653
1497,178261.67524766672
1498,170734.87259912307
1499,164655.72551239704
1500,158421.86940538173
1501,176388.92706471172
1502,144687.65346687552
1503,285116.05927089066
1504,239965.22184460206
1505,222621.24188586726
1506,190692.44505430674
1507,239896.67415068112
1508,199283.26783705503
1509,164145.49059396528
1510,144053.79117521428
1511,151653.7203266497
1512,172746.9156762566
1513,146343.05846802838
1514,153395.63786824545
1515,196025.29921233555
1516,158190.37300341518
1517,169722.19662112053
1518,128686.1036919103
1519,210744.35709147813
1520,128719.5873645414
1521,131567.76294767487
1522,181920.67156880142
1523,109919.05084824722
1524,125835.07881252747
1525,120698.98746204648
1526,116922.7817311684
1527,104917.71104945347
1528,138625.27861031907
1529,150637.7985000696
1530,185010.421300065
1531,107028.96070195998
1532,97450.6591746714
1533,152221.6947966163
1534,121908.14720031225
1535,152525.47696333504
1536,109908.37583041599
1537,63776.62856972656
1538,157417.60440083817
1539,199988.79543466392
1540,96370.94914179295
1541,143166.1818200249
1542,139639.40996190452
1543,196971.5373923455
1544,86586.83075843782
1545,116870.00631445917
1546,138671.80695244463
1547,135517.93088772686
1548,139956.78512278962
1549,120243.62759922158
1550,135565.07534580922
1551,107942.93454753
1552,132344.1551287155
1553,151638.00365786083
1554,114715.29403414433
1555,167449.69799709672
1556,86550.71746504781
1557,107437.56898609803
1558,95973.46305454182
1559,78634.83759077343
1560,136023.54324952987
1561,131037.82608009588
1562,129925.51816618879
1563,120161.78555675285
1564,161373.75314987305
1565,147460.10595409156
1566,238817.88687427848
1567,74199.93037174856
1568,239497.25330695946
1569,125234.15432400271
1570,141390.81056113858
1571,129905.4584704757
1572,143000.74759705277
1573,231534.86699436104
1574,125177.23959941129
1575,231717.1184016298
1576,249102.6481964261
1577,184388.91162587662
1578,139491.39403028102
1579,147994.17075439065
1580,193499.73976893266
1581,156026.1397934494
1582,124542.98008287602
1583,298725.407776173
1584,217148.93397983527
1585,139225.1037375115
1586,64971.97083650211
1587,103923.22897427007
1588,152537.0100113536
1589,98924.5770469026
1590,136394.2622979875
1591,94236.55557245945
1592,116011.75663834748
1593,122596.34689557334
1594,122687.09895342971
1595,110131.17167066407
1596,221502.51396797775
1597,193192.36261959313
1598,235705.2246516261
1599,169127.13477352765
1600,165320.99652013238
1601,62828.89628030974
1602,107360.61250188647
1603,77559.13388608911
1604,267351.50864452467
1605,245579.61770510962
1606,169080.3920884181
1607,171065.165489789
1608,220627.54768484872
1609,186387.1962492635
1610,154355.79117634078
1611,145392.3480727514
1612,170934.5047124662
1613,162194.28113743186
1614,125527.46341826966
1615,90395.33904682583
1616,77767.13220895495
1617,91295.47174562656
1618,123385.15223643082
1619,139243.5960335995
1620,159060.5621520846
1621,138941.41598798052
1622,138762.3574312967
1623,264219.52157961676
1624,214948.83296797366
1625,114774.40323992986
1626,169711.29741527376
1627,187116.40003649867
1628,274586.8060508205
1629,186497.5865566643
1630,353551.7823566547
1631,230076.58797430858
1632,250972.74911172272
1633,175325.11552819406
1634,184918.33639688836
1635,176919.6315781627
1636,151303.115714686
1637,196567.00666853995
1638,185878.97729310015
1639,186540.2343695226
1640,256451.83239533883
1641,185199.6745361935
1642,238781.22428515568
1643,212989.5707091103
1644,233538.50998116183
1645,199634.12501856324
1646,158497.2038924759
1647,155695.2216005845
1648,127303.83254312015
1649,140167.5886388467
1650,110134.49177124581
1651,119298.26921175646
1652,97820.10429185694
1653,99943.8753997855
1654,143079.9734748727
1655,133642.81538035482
1656,140283.15123204462
1657,145826.74650617692
1658,143256.83765721862
1659,113959.74399695889
1660,153728.1135804433
1661,431702.7239885585
1662,387403.5817757066
1663,369021.436732937
1664,474149.14277745935
1665,296889.10116800404
1666,324674.51530286047
1667,374112.5446093818
1668,330185.03507231444
1669,301311.0703349852
1670,335099.75822002906
1671,265385.11135196337
1672,414903.992212374
1673,298507.77528304036
1674,243905.66280314932
1675,202001.5523019925
1676,200112.52981034023
1677,226461.77611477842
1678,441850.23742729507
1679,376545.4177433402
1680,327197.8638495609
1681,241636.22103105672
1682,309600.2470768589
1683,185931.23017182937
1684,174545.7298138596
1685,176414.8780230979
1686,170394.90226779738
1687,175438.59906116454
1688,188914.45636491085
1689,193513.4318585999
1690,197430.13285630618
1691,186927.27176797917
1692,259837.02600184944
1693,176618.92552390182
1694,180894.7323729711
