Id,SalePrice
1461,113360.29186274932
1462,157871.50247598166
1463,176920.64325268136
1464,194025.60074561514
1465,203752.97525314236
1466,168035.16100547288
1467,175531.2943254599
1468,160723.5605448757
1469,198421.48778586907
1470,114702.9014704226
1471,192102.48286901548
1472,95898.77071103576
1473,93894.4537912063
1474,144036.2069889044
1475,107253.36915290504
1476,354916.5164354717
1477,258183.2869356791
1478,290002.80487347645
1479,289037.3115697657
1480,447566.75369877066
1481,332013.96248237934
1482,221823.79026765388
1483,181391.70868949627
1484,163634.9255174561
1485,200106.77819571068
1486,195296.99707875837
1487,322561.7667376747
1488,234903.0792008825
1489,193688.65650629785
1490,234265.78766205633
1491,200408.45849651232
1492,92961.05146084119
1493,191655.6348672897
1494,299296.6142059796
1495,292302.9622468335
1496,230562.19879493117
1497,177433.48073439626
1498,171554.6805498302
1499,164170.88429288438
1500,158336.80190668104
1501,176347.70313352416
1502,143371.15597650124
1503,285418.1499998447
1504,240750.38383645855
1505,222735.4688331091
1506,192418.2492870759
1507,242105.043807396
1508,199736.65460553253
1509,163515.41913038347
1510,143057.03727201093
1511,152175.49816804222
1512,172666.1056693395
1513,148558.3383189359
1514,152282.99827583405
1515,199678.96001196533
1516,159793.2841426319
1517,171767.52806026192
1518,128256.91440225502
1519,208370.60276234843
1520,126781.86802147719
1521,128896.41400837144
1522,185173.22789758217
1523,108434.25131879182
1524,125690.55482453687
1525,118929.7441689278
1526,116740.82430273046
1527,106223.68341820229
1528,139485.60649722442
1529,150058.8409613624
1530,187575.14053609152
1531,107740.66396349978
1532,98684.03945985988
1533,154987.75444431085
1534,122600.31775331928
1535,152081.54778641908
1536,110298.72745513107
1537,63237.23884146541
1538,155832.94007127246
1539,201847.3942398847
1540,97968.25900042303
1541,142691.01491779988
1542,141247.78456296574
1543,190715.11761200387
1544,89456.36437627647
1545,119139.83155118127
1546,141583.26017141962
1547,135067.88250591414
1548,140663.7448395655
1549,122481.65213502965
1550,133815.10309789967
1551,107286.45574734992
1552,131769.11883379295
1553,150255.96102654937
1554,115362.92228093215
1555,167738.15695220308
1556,88580.0906689454
1557,108665.84537425023
1558,97927.66357358958
1559,77368.81701055622
1560,136905.44108323278
1561,129610.9985307456
1562,130579.94281983667
1563,119055.47955715592
1564,161775.14564792562
1565,145481.5233624798
1566,244715.8118432439
1567,74883.66703155462
1568,242599.42212485813
1569,122332.5955822252
1570,141903.9749463058
1571,130130.9936312326
1572,141961.60632484438
1573,229195.32483871776
1574,127793.5883056098
1575,232457.07026141183
1576,250745.84563270776
1577,180496.52278994466
1578,138701.58955721135
1579,147553.61436755728
1580,194617.5851342989
1581,156360.20237732833
1582,123465.36568457648
1583,292325.4996083104
1584,214627.13911916284
1585,138578.7691850888
1586,64452.861580215176
1587,104962.24070922943
1588,151144.09768910595
1589,99222.74335376028
1590,136946.95255057554
1591,94026.23149816698
1592,115592.7624683466
1593,121915.17884413007
1594,121617.48304944808
1595,110276.67787397726
1596,218791.2804966085
1597,194946.7833340454
1598,242205.3253003197
1599,169999.39742871275
1600,165599.73847114274
1601,63293.827195436075
1602,108236.49979963104
1603,74305.8862718211
1604,264870.900006009
1605,249472.7224377954
1606,168817.92625406434
1607,174786.3676212629
1608,222782.48634594426
1609,185205.89197731967
1610,153928.20832583128
1611,146549.19323420164
1612,171884.59324974523
1613,162340.00756045742
1614,125803.20034154218
1615,92457.47652481092
1616,79496.33149439232
1617,92614.7110789147
1618,122698.76716468579
1619,138350.65912250982
1620,161930.52759879798
1621,140442.58984777445
1622,139106.57917876952
1623,265424.47970835294
1624,216364.10991108528
1625,113771.52647606742
1626,170921.74237729827
1627,186893.50085813008
1628,276293.0365431176
1629,187731.46275346229
1630,349295.9903278273
1631,234164.93890737253
1632,254335.3081433053
1633,176190.32666869217
1634,183240.04649329744
1635,176324.56946586783
1636,150683.34773048485
1637,196064.39663231443
1638,184745.46271133854
1639,188373.1949205256
1640,256859.0746864516
1641,187740.80253801477
1642,239968.84121833445
1643,211923.21009288423
1644,232913.24758735968
1645,200321.07108605534
1646,157626.42533688035
1647,154381.85421838035
1648,126242.85344427431
1649,140479.33432016338
1650,108714.56281525499
1651,118431.6603112615
1652,98155.15886109885
1653,100473.88387359321
1654,140962.19340015165
1655,130196.48311758145
1656,138614.62272337783
1657,144227.3705762438
1658,141427.22234061293
1659,110130.31194603904
1660,153073.86857887032
1661,422805.6816303023
1662,379356.9370102241
1663,365685.58320424473
1664,472455.43916274107
1665,293760.77327125473
1666,324572.2493736178
1667,369719.76498505677
1668,329619.9924931632
1669,304204.96419379354
1670,330937.29184959177
1671,266342.308752313
1672,393739.258693503
1673,297022.8981202433
1674,243676.98494319915
1675,205566.23405926427
1676,202993.12200867178
1677,229299.59505028726
1678,433644.82271532767
1679,369867.89533458103
1680,321980.0271904718
1681,239266.1449983972
1682,311829.739920567
1683,188679.37967105734
1684,176116.09871472255
1685,177045.45331106655
1686,170541.06365640863
1687,177365.82210414374
1688,188923.4878929522
1689,193286.5279061413
1690,199367.80967307347
1691,188914.92407661877
1692,258665.413829245
1693,177290.05351985712
1694,180377.9443708241
1695,166032.10378611414
1696,266329.41342743
1697,171277.62766351068
1698,341755.48360945703
1699,314481.87043402705
1700,251058.21852079613
1701,274888.98186403624
1702,239412.2609043006
1703,240463.98585563607
1704,275930.54508668784
1705,240668.72847553238
1706,391918.32634906843
1707,207155.2704375086
1708,201160.20402611897
1709,265980.60143496277
1710,221475.8145082054
1711,271934.75312456035
1712,255264.30491808525
1713,262315.6603032304
1714,220728.0477699377
1715,207361.41805776398
1716,183335.314829465
1717,179596.03883214324
1718,140487.3845374764
1719,210920.43135010678
1720,232553.47912965418
1721,161457.393325742
1722,127059.5437760514
1723,152654.95025231893
1724,203449.38092160277
1725,235075.0045787447
1726,185854.9419830861
1727,155691.90844887984
1728,171826.47990109777
1729,167476.43691417237
1730,152366.97878839003
1731,122162.6846403077
1732,119228.12862184217
1733,107344.09487254353
1734,115822.54202578292
1735,122883.62165126375
1736,105739.05089837422
1737,274820.4321733265
1738,255555.771868182
1739,229306.61634181294
1740,212446.5991914429
1741,187340.22635059908
1742,171857.67896517317
1743,180535.96134182566
1744,300577.75748330826
1745,222554.80602164706
1746,191500.93591141523
1747,219386.07108699775
1748,215068.427313559
1749,142632.56913122398
1750,126644.60304930805
1751,259911.21649888364
1752,112933.0463781833
1753,149065.21955250372
1754,192265.12377814116
1755,165710.5421908896
1756,124241.31847144058
1757,118256.62359875749
1758,143988.6926996987
1759,168688.00541053852
1760,160844.14966861717
1761,151627.2350628509
1762,172076.60069322126
1763,193121.80751979654
1764,112599.339329393
1765,163000.76171455585
1766,186487.61135964593
1767,225337.3134770702
1768,137513.24425456175
1769,173291.0752608969
1770,154427.15289504168
1771,122203.65279389883
1772,135170.1408254754
1773,118720.36878847779
1774,145838.01858371255
1775,141292.1864719571
1776,130605.62380297211
1777,102922.42685169753
1778,139925.0355121042
1779,118219.65596247802
1780,179861.1363854261
1781,127118.53532650849
1782,82304.85032039543
1783,137067.0480974865
1784,106613.28268013339
1785,123723.771619241
1786,138746.319694246
1787,169365.3865042776
1788,59028.15957439592
1789,100317.97143272002
1790,76860.57189295851
1791,181592.892468432
1792,159534.26134345456
1793,131471.7295805648
1794,161133.0682550994
1795,138297.1730541213
1796,130126.18314954538
1797,114250.59953581975
1798,119243.37602106872
1799,108215.00718478064
1800,137436.6697081057
1801,122333.18437330172
1802,139311.56292694056
1803,146410.6715665239
1804,142186.81848493108
1805,135438.7836808937
1806,129159.50936825963
1807,141707.33181012364
1808,129664.73274511975
1809,124051.34100234878
1810,137266.47047895397
1811,92959.83490964315
1812,97882.86159192631
1813,121523.07848172638
1814,89032.26951260107
1815,53835.30674056119
1816,98825.95490516826
1817,107640.74831767163
1818,144345.08727143216
1819,119850.82219785971
1820,61105.86736871925
1821,110312.86872742424
1822,149091.57287855324
1823,51674.834705078916
1824,132990.413160105
1825,139005.30695077495
1826,107246.5419862503
1827,100849.8715238543
1828,138111.28150595038
1829,132364.47243331626
1830,145100.659584328
1831,150267.5164016399
1832,70792.15233242541
1833,138735.93309273268
1834,116868.64755121278
1835,126799.7285084169
1836,121507.84592597821
1837,89515.44905372447
1838,130558.3571812121
1839,91054.29701022347
1840,145389.6767950042
1841,140937.76936981885
1842,91652.03753236498
1843,125667.53729754592
1844,143034.12278883596
1845,141277.960445359
1846,152809.2987692677
1847,175567.1767785336
1848,50290.5876215664
1849,108578.38788200213
1850,118576.15269340851
1851,162315.18818536657
1852,127033.55668149848
1853,125102.1131449744
1854,167285.61261829536
1855,164358.18770203658
1856,225235.19969958582
1857,128912.98094370886
1858,125765.62737105093
1859,117534.00105218486
1860,144683.04851293896
1861,117274.29294510497
1862,305991.98095364135
1863,282988.7515936295
1864,283104.1012269266
1865,333469.53417864087
1866,307786.6898149593
1867,222461.17470847745
1868,283702.4137549357
1869,205669.4481889277
1870,223283.27214730193
1871,247549.16708370222
1872,179137.91835631654
1873,243364.49626367202
1874,147239.33439746674
1875,200671.64261536393
1876,195972.37119433616
1877,208297.95935569712
1878,200546.27143288546
1879,127590.45509822911
1880,127078.84609989965
1881,240476.7850172975
1882,245548.43747156547
1883,185560.64983088014
1884,204368.07842590456
1885,241726.5515821788
1886,278157.72957895795
1887,218081.15523571335
1888,264709.37597390584
1889,172087.98697644373
1890,118784.9595304302
1891,137331.83320822258
1892,94768.05009759066
1893,134925.21159345206
1894,125326.40263103257
1895,144184.46230419964
1896,126428.14975331145
1897,115581.64031343014
1898,112678.12315761657
1899,161746.8205806801
1900,151836.9152138943
1901,167408.25719425658
1902,154744.2135985739
1903,221380.2185061453
1904,138006.18638741982
1905,206842.5339831482
1906,135740.35555013162
1907,224677.5228509312
1908,105036.87905644148
1909,128682.96275022758
1910,115435.48994975552
1911,231218.77241805993
1912,352266.7402863973
1913,136512.6072039396
1914,62745.45366890027
1915,292857.4555961039
1916,63018.306886166094
1917,251755.632709485
1918,137973.03686438373
1919,188070.51856619542
1920,163791.53735925758
1921,345666.01397496543
1922,296735.60006101814
1923,249892.97489464737
1924,225719.93022559385
1925,199996.30966536488
1926,348256.1386311647
1927,131661.40161027468
1928,157583.25999548004
1929,125652.75160004545
1930,138382.04557872823
1931,138641.01133281473
1932,140752.19014011894
1933,169074.17727328552
1934,177085.98090869602
1935,166948.29110521314
1936,191850.53796485194
1937,186600.5073877874
1938,176752.72905508603
1939,254513.46590311552
1940,197841.24217728525
1941,164843.223384055
1942,190035.72436714382
1943,223979.00188879436
1944,353983.65041536925
1945,381452.45877583366
1946,136827.5715953107
1947,311464.89166304574
1948,167175.47828906204
1949,246815.5116969681
