Id,SalePrice
1461,117964.45060127886
1462,158453.32461996583
1463,179973.35080447717
1464,193800.73121371644
1465,201826.06172482765
1466,169997.81949939684
1467,177880.49958722782
1468,162368.96466104363
1469,197036.99582635803
1470,118152.55497378024
1471,192291.6820184296
1472,96119.09821909279
1473,95365.4272496646
1474,149371.05911485228
1475,112904.46507640352
1476,358141.45809653
1477,259249.02187962562
1478,290384.54378122505
1479,293220.98381875723
1480,459028.48683101084
1481,329198.7442044764
1482,220417.61918868113
1483,180171.75221939312
1484,164622.99156683165
1485,195899.92653460492
1486,196443.77038081142
1487,327592.03208405233
1488,235605.9835785635
1489,196371.8754090722
1490,228902.49461252042
1491,197117.35454830964
1492,95482.16147360072
1493,186880.51935957832
1494,301078.4582914203
1495,294944.53669404984
1496,230867.6919616398
1497,181265.48676627723
1498,165696.527770914
1499,163388.74291451956
1500,158867.50891451217
1501,176275.31183098428
1502,148387.98286448722
1503,275924.42444820754
1504,241471.52494145918
1505,222872.34042527468
1506,191937.5463007859
1507,241207.29417505965
1508,199596.88805047772
1509,165665.18315962725
1510,144859.09130262485
1511,148292.5279280588
1512,175477.51335305156
1513,147061.15234379767
1514,155916.35199276175
1515,196187.02074545439
1516,157344.09329256436
1517,171110.9385280628
1518,131637.89405769957
1519,211216.40758219938
1520,129483.6714896826
1521,131692.5580133312
1522,181256.07821329185
1523,110768.95588632967
1524,126135.67495265092
1525,120671.42102756255
1526,117409.31095484187
1527,107127.09446779004
1528,141663.55803043314
1529,147272.78057277063
1530,184128.2085149474
1531,108350.15608628729
1532,98818.60147775836
1533,148515.21193157
1534,121653.72765710377
1535,152215.94531372873
1536,110414.56666687637
1537,64633.0726404553
1538,156157.36014249804
1539,199287.9525686158
1540,99479.86547671421
1541,141577.31795830932
1542,139888.560390249
1543,193490.32898545722
1544,88319.84636060006
1545,117051.41609440382
1546,137256.41493932458
1547,133863.8932784973
1548,139382.1603411546
1549,119119.95554379905
1550,134908.2679932086
1551,108636.4747838201
1552,130615.69376196101
1553,150018.6936430669
1554,116784.28030160374
1555,172686.2735296612
1556,92491.90482768632
1557,108593.75489865369
1558,98818.521948518
1559,89113.83550362391
1560,140567.32670092635
1561,128633.82903112509
1562,127177.9021813075
1563,116666.20452982113
1564,157123.02506916388
1565,145689.45548993273
1566,245051.45709492368
1567,74073.04326391149
1568,240074.7872368848
1569,122478.6252085892
1570,141976.47719808848
1571,128471.78293227548
1572,142073.25066066696
1573,225895.15727840876
1574,121089.84637168379
1575,227824.05442730716
1576,241329.2660161132
1577,182296.480358347
1578,143840.1494137943
1579,145514.53360549366
1580,193087.83923591883
1581,157653.9438195558
1582,125472.8872257547
1583,290470.24599555146
1584,216649.65100566723
1585,142335.51778443847
1586,64184.89312277172
1587,102781.35482774283
1588,148156.0881340176
1589,98426.49351656574
1590,135129.26692693753
1591,93043.83530011479
1592,117064.02091433041
1593,124347.26972707378
1594,124236.50842921776
1595,111367.76613065254
1596,221323.20169392944
1597,192648.43756112302
1598,227326.88972620142
1599,167270.85536196825
1600,163133.1459708609
1601,62666.35088882239
1602,108825.85873096489
1603,84514.71221217484
1604,262109.76384917428
1605,245854.6964554578
1606,172129.9423556461
1607,173039.86380379557
1608,224754.49714918542
1609,193131.07696151617
1610,158720.6770437431
1611,146696.43855533772
1612,172675.85179226362
1613,161788.83509111704
1614,119841.65920860445
1615,89835.2139301239
1616,76476.92529050917
1617,90005.40902272431
1618,123262.14181887962
1619,140709.72445103977
1620,160820.9353426694
1621,141765.84087626194
1622,141826.35847963308
1623,266642.7923394808
1624,216364.59314836783
1625,115788.46352275327
1626,168603.48757187618
1627,187112.502014481
1628,272491.2540763361
1629,186383.67383063844
1630,350173.8047429711
1631,226490.043844848
1632,252711.31960556752
1633,176055.1729323376
1634,186382.7907835667
1635,178549.62392841716
1636,153748.5668027067
1637,195409.32017413928
1638,190150.6445448807
1639,187872.04257582538
1640,259790.2897972224
1641,186556.5946404937
1642,236718.81358849647
1643,216162.19890796675
1644,233284.46941895835
1645,196019.83398424566
1646,159636.8032316988
1647,157337.9339407736
1648,128886.99099006667
1649,141383.18204595384
1650,111783.47612021572
1651,120675.54356011009
1652,98189.56872011497
1653,100340.62840485168
1654,145653.41730370818
1655,135716.933383346
1656,142651.158148606
1657,146648.11435812246
1658,146100.3867934669
1659,116355.05712973682
1660,155850.53594645814
1661,423480.6075569556
1662,388697.539898394
1663,369638.0634916087
1664,481631.58739812986
1665,299079.2556088829
1666,328159.77394418
1667,367577.1787071264
1668,333696.0013174481
1669,305050.49670829764
1670,337928.8106165364
1671,266297.24010022834
1672,413926.27864015126
1673,294826.6337798347
1674,245943.6315524181
1675,204253.2377458401
1676,202150.92683435377
1677,227048.4365874811
1678,444425.88719467004
1679,376553.1051306599
1680,331802.5194186745
1681,245919.77980647844
1682,311949.56008729065
1683,189986.13788128155
1684,176840.62709878077
1685,177217.9355444914
1686,169848.589785816
1687,177558.8996411698
1688,189706.68527803666
1689,195220.36626138428
1690,198374.40242843985
1691,188227.0855483049
1692,257042.96821814636
1693,176929.19843372377
1694,181217.58621417006
1695,167041.47347205709
1696,264164.6458724482
1697,170742.27935121694
1698,348831.1303831876
1699,317540.8498714918
1700,256000.53362654857
1701,279937.5889428957
1702,242545.31966318097
1703,241731.50632572634
1704,277046.0071032585
1705,237167.16962370067
1706,403432.5869417968
1707,212261.8351885766
1708,201414.60012909246
1709,263428.96589124826
1710,217373.5068574634
1711,264543.2122012112
1712,257464.1609095722
